date,model_weight,weight_percent,bitcoin_price
2020-01-01,0.00273224043715847,0.0546448087431694,7170.63186879018
2020-01-02,0.00273224043715847,0.0546448087431694,6946.82526914085
2020-01-03,0.00273224043715847,0.0546448087431694,7315.3093603156
2020-01-04,0.00273224043715847,0.0546448087431694,7343.16419438925
2020-01-05,0.00273224043715847,0.0546448087431694,7345.53069181765
2020-01-06,0.00273224043715847,0.0546448087431694,7765.7977346581
2020-01-07,0.00273224043715847,0.0546448087431694,8136.08684190532
2020-01-08,0.00273224043715847,0.0546448087431694,8059.69952887201
2020-01-09,0.00273224043715847,0.0546448087431694,7817.13609322034
2020-01-10,0.00273224043715847,0.0546448087431694,8129.81791992987
2020-01-11,0.00273224043715847,0.0546448087431694,8032.00549503215
2020-01-12,0.00273224043715847,0.0546448087431694,8164.54999316189
2020-01-13,0.00273224043715847,0.0546448087431694,8121.92566762127
2020-01-14,0.00273224043715847,0.0546448087431694,8830.16787346581
2020-01-15,0.00273224043715847,0.0546448087431694,8811.44820251315
2020-01-16,0.00273224043715847,0.0546448087431694,8718.68699801286
2020-01-17,0.00273224043715847,0.0546448087431694,8912.54190414962
2020-01-18,0.00273224043715847,0.0546448087431694,8928.1807565751
2020-01-19,0.00273224043715847,0.0546448087431694,8687.35483664524
2020-01-20,0.00273224043715847,0.0546448087431694,8636.2587862069
2020-01-21,0.00273224043715847,0.0546448087431694,8730.86756019871
2020-01-22,0.00273224043715847,0.0546448087431694,8647.90047399182
2020-01-23,0.00273224043715847,0.0546448087431694,8366.38461396844
2020-01-24,0.00273224043715847,0.0546448087431694,8423.39095815313
2020-01-25,0.00273224043715847,0.0546448087431694,8344.77456896552
2020-01-26,0.00273224043715847,0.0546448087431694,8573.87480958504
2020-01-27,0.00273224043715847,0.0546448087431694,8901.95928486265
2020-01-28,0.00273224043715847,0.0546448087431694,9297.3883176505
2020-01-29,0.00273224043715847,0.0546448087431694,9311.94754354179
2020-01-30,0.00273224043715847,0.0546448087431694,9508.92096493279
2020-01-31,0.00273224043715847,0.0546448087431694,9357.28478240795
2020-02-01,0.00273224043715847,0.0546448087431694,9381.88602863822
2020-02-02,0.00273224043715847,0.0546448087431694,9339.38706312098
2020-02-03,0.00273224043715847,0.0546448087431694,9279.81252051432
2020-02-04,0.00273224043715847,0.0546448087431694,9161.62719772063
2020-02-05,0.00273224043715847,0.0546448087431694,9628.13677586207
2020-02-06,0.00273224043715847,0.0546448087431694,9739.2804364699
2020-02-07,0.00273224043715847,0.0546448087431694,9800.27939982466
2020-02-08,0.00273224043715847,0.0546448087431694,9911.29340841613
2020-02-09,0.00273224043715847,0.0546448087431694,10151.0832026885
2020-02-10,0.00273224043715847,0.0546448087431694,9872.36187305669
2020-02-11,0.00273224043715847,0.0546448087431694,10272.2225558738
2020-02-12,0.00273224043715847,0.0546448087431694,10360.1352229106
2020-02-13,0.00273224043715847,0.0546448087431694,10235.4973226184
2020-02-14,0.00273224043715847,0.0546448087431694,10361.6156901812
2020-02-15,0.00273224043715847,0.0546448087431694,9911.72432700175
2020-02-16,0.00273224043715847,0.0546448087431694,9952.04661157218
2020-02-17,0.00273224043715847,0.0546448087431694,9683.0796277031
2020-02-18,0.00273224043715847,0.0546448087431694,10195.3037904734
2020-02-19,0.00273224043715847,0.0546448087431694,9636.00229865576
2020-02-20,0.00273224043715847,0.0546448087431694,9614.03012244302
2020-02-21,0.00273224043715847,0.0546448087431694,9701.79750268849
2020-02-22,0.00273224043715847,0.0546448087431694,9675.24905756868
2020-02-23,0.00273224043715847,0.0546448087431694,9972.84242308591
2020-02-24,0.00273224043715847,0.0546448087431694,9648.00788310929
2020-02-25,0.00273224043715847,0.0546448087431694,9344.28714009351
2020-02-26,0.0035056895773788815,0.07011379154757763,8798.88894856809
2020-02-27,0.003574554990979016,0.07149109981958032,8779.02948188194
2020-02-28,0.0036765439169740254,0.07353087833948051,8750.59344599649
2020-02-29,0.0043227181969696035,0.08645436393939207,8582.09029964933
2020-03-01,0.004464440267611286,0.08928880535222572,8541.77389392169
2020-03-02,0.0030122868421175774,0.060245736842351544,8906.21475645821
2020-03-03,0.0035553310117113625,0.07110662023422724,8768.81061420222
2020-03-04,0.0035982484498658547,0.0719649689973171,8756.36957218001
2020-03-05,0.00273224043715847,0.0546448087431694,9062.61580274693
2020-03-06,0.00273224043715847,0.0546448087431694,9147.08505897136
2020-03-07,0.0030404141366857837,0.06080828273371567,8898.30695675044
2020-03-08,0.006289018422990531,0.1257803684598106,8109.61454114553
2020-03-09,0.007113375578164309,0.14226751156328618,7896.38531987142
2020-03-10,0.006974738366272448,0.13949476732544897,7909.92787545295
2020-03-11,0.006778257487109813,0.13556514974219627,7939.34133477499
2020-03-12,0.01885256419700856,0.37705128394017123,4959.31341437756
2020-03-13,0.014306575602783094,0.2861315120556619,5627.69238836938
2020-03-14,0.015023446549505307,0.30046893099010613,5145.17250642899
2020-03-15,0.013320602168176238,0.26641204336352475,5358.61066335476
2020-03-16,0.013644807654588335,0.2728961530917667,5012.92738778492
2020-03-17,0.011781090597895625,0.2356218119579125,5416.7547106955
2020-03-18,0.011399309066416176,0.22798618132832352,5392.48783594389
2020-03-19,0.008905960681224836,0.1781192136244967,6203.5516320865
2020-03-20,0.008817678659824834,0.1763535731964967,6174.14947603741
2020-03-21,0.008657776427369328,0.17315552854738656,6175.83102220924
2020-03-22,0.009372731887198707,0.18745463774397414,5830.56097960257
2020-03-23,0.0075789889775722775,0.15157977955144555,6486.40865733489
